Sitename,Site_code,Country,Site_type,Latitude,Longitude,Labcode,Layer/SU/UNIT/LOCUS,Yrs BP,STD,Mat,dc13,pottery,SEQUENCE,REFERENCE_C14,STRATIGRAPHY,
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40937,165/ST1,7965,40,OES,,1,27,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH35680,165/2,7955,50,OES,,1,28,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40943,165/ST1,7875,40,OES,,1,27,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH31785,165/1,7845,65,OES,,1,29,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40945,175/1,7820,40,OES,,1,30,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH36468,165/ST1,7755,55,OES,,1,27,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH35681,165/ST1,7750,50,CH,,1,27,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40524,610W/1,7590,40,OES,,1,31,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40526,610W/1,7400,40,OES,,1,31,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH51610,508W/2,7365,35,OES,,1,32,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH51609,508W/1,7006,36,OES,,1,33,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH47148,612W/1,6526,33,OES,,1,34,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_el_Bakht_82/13,WEB82/13,EGYPT,OpenAir,23.28,26.3,Erl2928,NA,7407,124,CH,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht_82/13,WEB82/13,EGYPT,OpenAir,23.28,26.3,Erl2868,NA,7146,99,CH,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht_82/13,WEB82/13,EGYPT,OpenAir,23.28,26.3,Erl2874,NA,6871,66,SOIL,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht,WEB,EGYPT,OpenAir,23.18,26.03,SMU273b,NA,7280,90,OES,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht,WEB,EGYPT,OpenAir,23.18,26.03,SMU273,NA,6980,80,OES,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht_82/13,WEB82/13,EGYPT,OpenAir,23.28,26.3,KN3096,NA,8200,500,CH,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht_82/13,WEB82/13,EGYPT,OpenAir,23.28,26.3,KN3095,NA,7980,90,CH,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht_82/21-1,WEB82/21-1,EGYPT,OpenAir,23.18,26.03,KN3410,NA,6600,300,CH,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Bakht_99/53,WEB99/53,EGYPT,OpenAir,23.28,26.3,Erl2864,NA,6735,82,OES,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_Howar_Rahib_80/73,RAHIB8073,SUDAN,OpenAir,17.55,26.95,KN2937,NA,7320,75,SOIL,-25,1,NA,,,
Wadi_Howar_Rahib_80/87-3,RAHIB8087-3,SUDAN,OpenAir,17.55,26.95,KN3404,NA,6660,70,MLC_FW,-25,1,NA,,,
Wadi_Shaw83/108,WDSHW83108,SUDAN,OpenAir,20.43,27.28,UtC6535,NA,8470,50,NA,,1,NA,,,
Wadi_Shaw83/117,WDSHW83-117,SUDAN,OpenAir,20.43,27.28,KN3403,NA,6410,350,NA,,1,NA,,,
Westpans_85/52,WSTPNS85/52,EGYPT,OpenAir,24.21,27.55,KN3671,NA,8700,190,CH,,0,NA,Kuper 1993,,
Westpans_85/52,WSTPNS85/52,EGYPT,OpenAir,24.21,27.55,KN4180,NA,7600,250,CH,,0,NA,,,
